OBJECTID,STATEFP20,COUNTYFP20,TRACTCE20,BLKGRPCE20,GEO_ID_GRP,NAMELSAD20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,Shape_Leng,BLKGRP_LBL2,Shape_Length,Shape_Area
938,53,033,026700,1,530330267001,Block Group 1,G5030,S,598136,0,+47.5051754,-122.3608158,10811.2201704,Blkgrp 0267001,10811.2201703911,6438228.48400856
939,53,033,026700,2,530330267002,Block Group 2,G5030,S,848795,0,+47.4927752,-122.3558341,14697.2812643,Blkgrp 0267002,14697.2812643969,9136339.61408521
940,53,033,026700,3,530330267003,Block Group 3,G5030,S,619718,0,+47.4979748,-122.3612953,13953.1559317,Blkgrp 0267003,13953.1559317685,6670587.17391908
941,53,033,026700,4,530330267004,Block Group 4,G5030,S,1018189,419292,+47.4961634,-122.3700403,20543.7173041,Blkgrp 0267004,20543.7173040867,15472863.3909199
942,53,033,026801,1,530330268011,Block Group 1,G5030,S,543419,3031,+47.5092136,-122.3399710,10719.0357363,Blkgrp 0268011,10719.0357362879,5881891.22149665
943,53,033,026801,2,530330268012,Block Group 2,G5030,S,329488,0,+47.5030943,-122.3363646,8002.95713503,Blkgrp 0268012,8002.95713503475,3546568.69479403
944,53,033,026801,3,530330268013,Block Group 3,G5030,S,316634,0,+47.5096391,-122.3508521,8519.91038721,Blkgrp 0268013,8519.91038722765,3408175.52996891
945,53,033,026801,4,530330268014,Block Group 4,G5030,S,351828,0,+47.5054781,-122.3504213,9174.91462318,Blkgrp 0268014,9174.91462321153,3787011.62697551
946,53,033,026802,1,530330268021,Block Group 1,G5030,S,720388,18135,+47.5040756,-122.3457646,13274.6605812,Blkgrp 0268021,13274.6605811974,7949342.97743848
947,53,033,026802,2,530330268022,Block Group 2,G5030,S,328014,0,+47.4921060,-122.3445558,7971.45740136,Blkgrp 0268022,7971.45740137002,3530713.8045223
948,53,033,026802,3,530330268023,Block Group 3,G5030,S,399507,0,+47.4949921,-122.3364314,9230.48412478,Blkgrp 0268023,9230.4841247816,4300248.9894186
949,53,033,026802,4,530330268024,Block Group 4,G5030,S,587827,0,+47.4968033,-122.3456969,11037.4186601,Blkgrp 0268024,11037.4186601307,6327302.39213897
950,53,033,027000,1,530330270001,Block Group 1,G5030,S,544748,0,+47.4988200,-122.3161853,13313.6108854,Blkgrp 0270001,13313.6108853733,5863600.48052451
951,53,033,027000,2,530330270002,Block Group 2,G5030,S,633830,0,+47.4957246,-122.3201355,13962.3712705,Blkgrp 0270002,13962.3712705149,6822470.56957161
952,53,033,027000,3,530330270003,Block Group 3,G5030,S,800318,12524,+47.4976846,-122.3290663,12757.4386725,Blkgrp 0270003,12757.4386725427,8749351.2223726
953,53,033,027100,1,530330271001,Block Group 1,G5030,S,582972,0,+47.4895478,-122.2941927,13418.3373977,Blkgrp 0271001,13418.3373976968,6275049.58007911
954,53,033,027100,2,530330271002,Block Group 2,G5030,S,491428,0,+47.4949861,-122.3001032,12380.5665458,Blkgrp 0271002,12380.5665458076,5289664.95221031
955,53,033,027100,3,530330271003,Block Group 3,G5030,S,492209,0,+47.4921067,-122.3062983,9640.92916243,Blkgrp 0271003,9640.92916244448,5298067.12453262
956,53,033,027200,1,530330272001,Block Group 1,G5030,S,1424809,13610,+47.4893085,-122.2853956,24334.8420309,Blkgrp 0272001,24334.842030833,15483024.4676344
957,53,033,027200,2,530330272002,Block Group 2,G5030,S,1820928,71385,+47.4865738,-122.2789278,35593.2691743,Blkgrp 0272002,35593.2691743335,20368722.4010322
958,53,033,027300,1,530330273001,Block Group 1,G5030,S,575950,0,+47.4809282,-122.2895046,11268.6047493,Blkgrp 0273001,11268.6047493183,6199489.50482499
959,53,033,027300,2,530330273002,Block Group 2,G5030,S,217868,0,+47.4750564,-122.2873570,7047.7606506,Blkgrp 0273002,7047.76065059213,2345120.44294083
960,53,033,027300,3,530330273003,Block Group 3,G5030,S,1605533,5405,+47.4769123,-122.3045820,18858.7847138,Blkgrp 0273003,18858.7847138447,17340099.8377692
961,53,033,027300,4,530330273004,Block Group 4,G5030,S,1150291,0,+47.4844620,-122.3039678,15140.9051413,Blkgrp 0273004,15140.9051413422,12381642.4065361
962,53,033,027400,1,530330274001,Block Group 1,G5030,S,719107,0,+47.4891969,-122.3197290,13011.0074154,Blkgrp 0274001,13011.0074154023,7740416.72374124
963,53,033,027400,2,530330274002,Block Group 2,G5030,S,1212010,0,+47.4806413,-122.3192667,18347.9971816,Blkgrp 0274002,18347.9971815484,13046007.9309847
964,53,033,027400,3,530330274003,Block Group 3,G5030,S,975790,0,+47.4780795,-122.3290246,14325.9056348,Blkgrp 0274003,14325.905634789,10503366.6769818
965,53,033,027400,4,530330274004,Block Group 4,G5030,S,418548,0,+47.4885294,-122.3302421,9232.13666653,Blkgrp 0274004,9232.13666656666,4505215.14081804
966,53,033,027500,1,530330275001,Block Group 1,G5030,S,587702,0,+47.4869545,-122.3446015,10353.5656098,Blkgrp 0275001,10353.5656098346,6325990.42068504
967,53,033,027500,2,530330275002,Block Group 2,G5030,S,899103,0,+47.4815621,-122.3368615,17227.7432233,Blkgrp 0275002,17227.7432232667,9677915.05270777
968,53,033,027500,3,530330275003,Block Group 3,G5030,S,742721,0,+47.4775160,-122.3436765,12150.5061753,Blkgrp 0275003,12150.5061752569,7994623.46047859
969,53,033,027600,1,530330276001,Block Group 1,G5030,S,862784,450265,+47.4833064,-122.3590323,19190.1679901,Blkgrp 0276001,19190.1679901511,14133575.7967209
970,53,033,027600,2,530330276002,Block Group 2,G5030,S,542420,0,+47.4856604,-122.3545541,13961.364603,Blkgrp 0276002,13961.3646029991,5838561.74065426
971,53,033,027600,3,530330276003,Block Group 3,G5030,S,1448922,837382,+47.4691884,-122.3643157,29975.0876079,Blkgrp 0276003,29975.0876079327,24609790.2887582
972,53,033,027701,1,530330277011,Block Group 1,G5030,S,8536991,4491704,+47.4737941,-122.4542742,64764.2322347,Blkgrp 0277011,64764.2322347093,140240005.414174
973,53,033,027701,2,530330277012,Block Group 2,G5030,S,7587772,1659963,+47.4360676,-122.4473602,48905.8948823,Blkgrp 0277012,48905.8948823423,99543881.0049336
974,53,033,027701,3,530330277013,Block Group 3,G5030,S,17816690,1958756,+47.4310628,-122.4912532,71075.103575,Blkgrp 0277013,71075.1035750493,212866397.370838
975,53,033,027701,4,530330277014,Block Group 4,G5030,S,10215862,1665378,+47.4644702,-122.4877343,52947.3244716,Blkgrp 0277014,52947.3244715416,127889973.110056
976,53,033,027702,1,530330277021,Block Group 1,G5030,S,16374986,8999790,+47.3758443,-122.4365251,96149.2830569,Blkgrp 0277021,96149.2830568749,273145240.273879
977,53,033,027702,2,530330277022,Block Group 2,G5030,S,10859032,5873106,+47.4033109,-122.4547540,74997.8721088,Blkgrp 0277022,74997.8721088067,180109853.928205
978,53,033,027702,3,530330277023,Block Group 3,G5030,S,24268860,8545766,+47.3677438,-122.4979147,85442.6594791,Blkgrp 0277023,85442.6594791204,353232152.84856
979,53,033,027800,1,530330278001,Block Group 1,G5030,S,1316084,848862,+47.4555600,-122.3659096,28116.1021663,Blkgrp 0278001,28116.1021662316,23303608.7872694
980,53,033,027800,2,530330278002,Block Group 2,G5030,S,1266580,255704,+47.4496678,-122.3585815,21521.1697533,Blkgrp 0278002,21521.1697533321,16385967.4117331
981,53,033,027901,1,530330279011,Block Group 1,G5030,S,572496,0,+47.4589895,-122.3457574,13289.8141739,Blkgrp 0279011,13289.8141738298,6162367.64380888
982,53,033,027901,2,530330279012,Block Group 2,G5030,S,572007,0,+47.4590137,-122.3553296,11082.3416527,Blkgrp 0279012,11082.3416527224,6157137.3001543
983,53,033,027901,3,530330279013,Block Group 3,G5030,S,722111,156045,+47.4658041,-122.3534987,15855.2826756,Blkgrp 0279013,15855.2826755587,9452474.44766411
984,53,033,027902,1,530330279021,Block Group 1,G5030,S,733081,0,+47.4697986,-122.3441440,13282.0471566,Blkgrp 0279021,13282.0471565433,7890872.02350113
985,53,033,027902,2,530330279022,Block Group 2,G5030,S,354190,0,+47.4662856,-122.3386765,8484.40586568,Blkgrp 0279022,8484.40586566376,3812506.5681414
986,53,033,027902,3,530330279023,Block Group 3,G5030,S,401693,0,+47.4619881,-122.3392797,9567.67675481,Blkgrp 0279023,9567.67675479088,4323829.24796036
987,53,033,028000,1,530330280001,Block Group 1,G5030,S,1081339,0,+47.4657759,-122.3215794,22676.6126015,Blkgrp 0280001,22676.6126015211,11639547.9601363
988,53,033,028000,2,530330280002,Block Group 2,G5030,S,317419,0,+47.4650897,-122.3286593,7812.5988247,Blkgrp 0280002,7812.59882470281,3416706.50979396
989,53,033,028000,3,530330280003,Block Group 3,G5030,S,552245,0,+47.4694912,-122.3277179,11351.9582837,Blkgrp 0280003,11351.9582836809,5944370.03469371
990,53,033,028100,1,530330281001,Block Group 1,G5030,S,497810,0,+47.4706713,-122.2943065,10756.6018305,Blkgrp 0281001,10756.6018304846,5358413.1233794
991,53,033,028100,2,530330281002,Block Group 2,G5030,S,1092612,0,+47.4678543,-122.3009866,18099.3908337,Blkgrp 0281002,18099.3908337235,11760855.8686301
992,53,033,028200,1,530330282001,Block Group 1,G5030,S,1325839,0,+47.4676843,-122.2732767,21797.7490984,Blkgrp 0282001,21797.7490983748,14271357.8445839
993,53,033,028200,2,530330282002,Block Group 2,G5030,S,979145,612,+47.4626540,-122.2745170,16042.1667438,Blkgrp 0282002,16042.166743791,10546124.6760255
994,53,033,028200,3,530330282003,Block Group 3,G5030,S,353649,0,+47.4684747,-122.2842997,8182.30828097,Blkgrp 0282003,8182.3082809459,3806695.69146029
995,53,033,028300,1,530330283001,Block Group 1,G5030,S,907011,0,+47.4560911,-122.2742997,14963.2633693,Blkgrp 0283001,14963.2633692545,9763130.57416704
996,53,033,028300,2,530330283002,Block Group 2,G5030,S,1001024,0,+47.4471339,-122.2715284,21998.0192965,Blkgrp 0283002,21998.01929653,10775118.1542805
997,53,033,028300,3,530330283003,Block Group 3,G5030,S,6245455,139520,+47.4264311,-122.2711701,45127.9959953,Blkgrp 0283003,45127.9959953789,68729027.331614
998,53,033,028402,1,530330284021,Block Group 1,G5030,S,434140,0,+47.4567134,-122.2878344,10170.7853656,Blkgrp 0284021,10170.7853655805,4673100.34191417
999,53,033,028402,2,530330284022,Block Group 2,G5030,S,450873,0,+47.4527156,-122.2876080,10547.5150859,Blkgrp 0284022,10547.5150858664,4853222.15392779
1000,53,033,028402,3,530330284023,Block Group 3,G5030,S,707082,0,+47.4481430,-122.2838141,11774.8989274,Blkgrp 0284023,11774.8989273474,7611116.26660482
1001,53,033,028402,4,530330284024,Block Group 4,G5030,S,6926113,0,+47.4501661,-122.3072514,42520.9597052,Blkgrp 0284024,42520.9597051872,74553208.3100099
1002,53,033,028403,1,530330284031,Block Group 1,G5030,S,855121,32666,+47.4384561,-122.2904169,14939.7939873,Blkgrp 0284031,14939.7939873543,9556261.42347699
1003,53,033,028403,2,530330284032,Block Group 2,G5030,S,160129,0,+47.4434467,-122.2893072,5257.32664884,Blkgrp 0284032,5257.32664886066,1723641.28270369
1004,53,033,028403,3,530330284033,Block Group 3,G5030,S,820175,0,+47.4392991,-122.2768948,12251.6976171,Blkgrp 0284033,12251.6976171513,8828465.59839174
1005,53,033,028403,4,530330284034,Block Group 4,G5030,S,240407,0,+47.4424757,-122.2840589,6525.96407924,Blkgrp 0284034,6525.96407923941,2587778.93380787
1006,53,033,028500,1,530330285001,Block Group 1,G5030,S,1664777,0,+47.4531068,-122.3254463,18391.6151685,Blkgrp 0285001,18391.6151685085,17919780.6833018
1007,53,033,028500,2,530330285002,Block Group 2,G5030,S,1485994,0,+47.4357535,-122.3263569,17035.2522797,Blkgrp 0285002,17035.2522796622,15995439.3788257
1008,53,033,028500,3,530330285003,Block Group 3,G5030,S,359022,0,+47.4461457,-122.3312849,8828.6790509,Blkgrp 0285003,8828.67905092305,3864523.78737668
1009,53,033,028600,1,530330286001,Block Group 1,G5030,S,2032934,1598095,+47.4226438,-122.3462240,40849.2754892,Blkgrp 0286001,40849.2754892281,39085116.2904864
1010,53,033,028600,2,530330286002,Block Group 2,G5030,S,579704,0,+47.4419928,-122.3395787,11140.2683712,Blkgrp 0286002,11140.2683711574,6239999.35095425
1011,53,033,028600,3,530330286003,Block Group 3,G5030,S,894582,0,+47.4378675,-122.3462473,17684.6588456,Blkgrp 0286003,17684.6588455565,9629406.01652795
1012,53,033,028600,4,530330286004,Block Group 4,G5030,S,1012257,18506,+47.4284402,-122.3389494,17529.6523549,Blkgrp 0286004,17529.6523548707,11095345.694326
1013,53,033,028600,5,530330286005,Block Group 5,G5030,S,1859149,356335,+47.4466659,-122.3479072,31419.001728,Blkgrp 0286005,31419.0017279971,23847640.2454364
1014,53,033,028700,1,530330287001,Block Group 1,G5030,S,934815,0,+47.4230694,-122.3233750,16404.7070706,Blkgrp 0287001,16404.7070705877,10062535.9778325
1015,53,033,028700,2,530330287002,Block Group 2,G5030,S,913896,0,+47.4145309,-122.3299379,15173.7258993,Blkgrp 0287002,15173.7258993085,9837423.94608972
1016,53,033,028700,3,530330287003,Block Group 3,G5030,S,826608,0,+47.4265867,-122.3304461,12749.7927877,Blkgrp 0287003,12749.7927876502,8897764.1317159
1017,53,033,028801,1,530330288011,Block Group 1,G5030,S,1814125,0,+47.4124946,-122.3119823,24385.1292843,Blkgrp 0288011,24385.1292842521,19527690.367438
1018,53,033,028801,2,530330288012,Block Group 2,G5030,S,3407592,0,+47.4250875,-122.3067408,25187.3904699,Blkgrp 0288012,25187.3904698386,36679974.4081156
1019,53,033,028802,1,530330288021,Block Group 1,G5030,S,699413,182356,+47.4299143,-122.2907794,14516.6389459,Blkgrp 0288021,14516.6389458569,9491473.28200311
1020,53,033,028802,2,530330288022,Block Group 2,G5030,S,1077146,233482,+47.4256427,-122.2830565,22880.601236,Blkgrp 0288022,22880.6012360415,14107840.1902454
1021,53,033,028802,3,530330288023,Block Group 3,G5030,S,397129,0,+47.4118995,-122.2944782,8620.19767179,Blkgrp 0288023,8620.19767177254,4274788.23054594
1022,53,033,028802,4,530330288024,Block Group 4,G5030,S,223810,0,+47.4173074,-122.2932449,6347.17533639,Blkgrp 0288024,6347.17533639232,2409143.53447572
1023,53,033,028901,1,530330289011,Block Group 1,G5030,S,934596,0,+47.4056966,-122.3124763,16641.7160034,Blkgrp 0289011,16641.7160034285,10060237.1832288
1024,53,033,028901,2,530330289012,Block Group 2,G5030,S,827423,0,+47.3997946,-122.3180591,12681.3247734,Blkgrp 0289012,12681.3247733802,8906626.44266379
1025,53,033,028901,3,530330289013,Block Group 3,G5030,S,533673,415797,+47.4014877,-122.3293964,14878.6604916,Blkgrp 0289013,14878.6604915816,10220374.239643
1026,53,033,028902,1,530330289021,Block Group 1,G5030,S,201175,0,+47.4062052,-122.2954563,6299.68468309,Blkgrp 0289021,6299.68468307491,2165535.55379655
1027,53,033,028902,2,530330289022,Block Group 2,G5030,S,539008,0,+47.3958304,-122.3096955,11829.2102888,Blkgrp 0289022,11829.2102887643,5802053.23064452
1028,53,033,028902,3,530330289023,Block Group 3,G5030,S,317003,0,+47.3996730,-122.2941658,12464.0833918,Blkgrp 0289023,12464.0833917875,3412322.45769746
1029,53,033,028902,4,530330289024,Block Group 4,G5030,S,334320,0,+47.4034513,-122.3002806,9098.42921409,Blkgrp 0289024,9098.429214099,3598722.37960804
1030,53,033,028902,5,530330289025,Block Group 5,G5030,S,673664,0,+47.3980815,-122.3015756,16396.1910491,Blkgrp 0289025,16396.1910490826,7251533.45388782
1031,53,033,029001,1,530330290011,Block Group 1,G5030,S,678934,0,+47.3904713,-122.3177117,11434.0843985,Blkgrp 0290011,11434.08439845,7308258.59611502
1032,53,033,029001,2,530330290012,Block Group 2,G5030,S,607380,0,+47.3831462,-122.3182247,10274.0058442,Blkgrp 0290012,10274.0058442246,6538080.38267785
1033,53,033,029001,3,530330290013,Block Group 3,G5030,S,1279526,1021619,+47.3839555,-122.3243117,28844.897064,Blkgrp 0290013,28844.8970639859,24770422.0954861
1034,53,033,029003,1,530330290031,Block Group 1,G5030,S,815416,0,+47.3899557,-122.3021478,14918.0309615,Blkgrp 0290031,14918.0309615665,8777444.08106491
1035,53,033,029003,2,530330290032,Block Group 2,G5030,S,453885,0,+47.3827328,-122.3027822,10381.9798343,Blkgrp 0290032,10381.9798343515,4885813.54614015
1036,53,033,029003,3,530330290033,Block Group 3,G5030,S,740515,0,+47.3729581,-122.3080236,12103.9479228,Blkgrp 0290033,12103.9479228013,7971209.7124169
1037,53,033,029003,4,530330290034,Block Group 4,G5030,S,558615,0,+47.3841677,-122.3104443,12186.2341936,Blkgrp 0290034,12186.2341936263,6013141.75252571
1038,53,033,029004,1,530330290041,Block Group 1,G5030,S,1513517,0,+47.3815129,-122.2963480,29787.9936156,Blkgrp 0290041,29787.9936156568,16292094.0616558
1039,53,033,029004,2,530330290042,Block Group 2,G5030,S,314245,0,+47.3718741,-122.2994814,7845.34791016,Blkgrp 0290042,7845.34791018142,3382654.84372477
1040,53,033,029101,1,530330291011,Block Group 1,G5030,S,2752921,143911,+47.3944235,-122.2775265,36106.3174301,Blkgrp 0291011,36106.3174300497,31182454.4718827
1041,53,033,029101,2,530330291012,Block Group 2,G5030,S,616078,22317,+47.4050318,-122.2781105,11643.4008202,Blkgrp 0291012,11643.4008202313,6871870.26275088
1042,53,033,029102,1,530330291021,Block Group 1,G5030,S,1053708,0,+47.3848945,-122.2858610,17661.784726,Blkgrp 0291021,17661.7847260001,11342536.1399156
1043,53,033,029102,2,530330291022,Block Group 2,G5030,S,794792,0,+47.3736191,-122.2859477,14366.7721165,Blkgrp 0291022,14366.7721165475,8555476.51132759
1044,53,033,029102,3,530330291023,Block Group 3,G5030,S,718637,0,+47.3794731,-122.2795911,15541.2094694,Blkgrp 0291023,15541.2094693977,7735692.95327652
1045,53,033,029203,1,530330292031,Block Group 1,G5030,S,521003,0,+47.3915947,-122.2329184,11285.2250581,Blkgrp 0292031,11285.2250580795,5608210.59381852
1046,53,033,029203,2,530330292032,Block Group 2,G5030,S,930932,0,+47.3836691,-122.2255035,17869.516761,Blkgrp 0292032,17869.5167609352,10020935.3464491
1047,53,033,029203,3,530330292033,Block Group 3,G5030,S,557095,0,+47.3856662,-122.2397547,12130.3563998,Blkgrp 0292033,12130.356399848,5996798.39878495
1048,53,033,029205,1,530330292051,Block Group 1,G5030,S,678470,18187,+47.3951392,-122.2585857,18344.9315246,Blkgrp 0292051,18344.931524606,7499055.73538823
1049,53,033,029205,2,530330292052,Block Group 2,G5030,S,864074,22500,+47.3826011,-122.2658729,16395.0900179,Blkgrp 0292052,16395.090017908,9543399.1243942
1050,53,033,029205,3,530330292053,Block Group 3,G5030,S,326223,0,+47.3907633,-122.2630220,7472.33280018,Blkgrp 0292053,7472.3328001736,3511586.89851055
1051,53,033,029206,1,530330292061,Block Group 1,G5030,S,16339119,223461,+47.4144378,-122.2433601,66298.9991128,Blkgrp 0292061,66298.9991127804,178283500.383916
1052,53,033,029206,2,530330292062,Block Group 2,G5030,S,284717,0,+47.3840210,-122.2505955,7054.12635205,Blkgrp 0292062,7054.12635203243,3064782.37699709
1053,53,033,029206,3,530330292063,Block Group 3,G5030,S,636144,9433,+47.3903123,-122.2515691,13700.9774479,Blkgrp 0292063,13700.9774478791,6949204.35592052
1054,53,033,029207,1,530330292071,Block Group 1,G5030,S,1372001,1263,+47.4085664,-122.2129974,17187.6445901,Blkgrp 0292071,17187.6445900812,14782148.6149909
1055,53,033,029207,2,530330292072,Block Group 2,G5030,S,883651,0,+47.3939856,-122.2111155,15657.7816648,Blkgrp 0292072,15657.7816647977,9511880.76829302
1056,53,033,029208,1,530330292081,Block Group 1,G5030,S,1051552,423,+47.3980629,-122.2204436,19587.829313,Blkgrp 0292081,19587.8293129919,11323787.4459001
1057,53,033,029208,2,530330292082,Block Group 2,G5030,S,927072,0,+47.3902830,-122.2271608,19543.4522121,Blkgrp 0292082,19543.4522121499,9979289.63785817
1058,53,033,029304,1,530330293041,Block Group 1,G5030,S,1055904,0,+47.4367845,-122.1819026,15311.2079718,Blkgrp 0293041,15311.2079718704,11365895.4100998
1059,53,033,029304,2,530330293042,Block Group 2,G5030,S,847026,0,+47.4361706,-122.1590906,12586.0367252,Blkgrp 0293042,12586.0367252449,9117498.79563258
1060,53,033,029304,3,530330293043,Block Group 3,G5030,S,1765614,507,+47.4385923,-122.1691860,24709.770112,Blkgrp 0293043,24709.770111972,19010722.3343979
1061,53,033,029304,4,530330293044,Block Group 4,G5030,S,493594,0,+47.4339303,-122.1672193,9551.53735088,Blkgrp 0293044,9551.53735088188,5313102.80188385
1062,53,033,029305,1,530330293051,Block Group 1,G5030,S,1282904,1413,+47.4219143,-122.2114434,17856.8192555,Blkgrp 0293051,17856.8192554793,13824667.7347315
1063,53,033,029305,2,530330293052,Block Group 2,G5030,S,488973,0,+47.4189712,-122.2031066,10477.185281,Blkgrp 0293052,10477.1852810057,5263407.26484181
